"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"       viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","168 B (0%)","3 (0%)","3 (0%)","457.0","2"
"        viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","168 B (0%)","3 (0%)","3 (0%)","457.0","2"
"         viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","168 B (0%)","3 (0%)","3 (0%)","457.0","2"
"          viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","168 B (0%)","3 (0%)","3 (0%)","457.0","2"
"    viper.silicon.state.terms.predef$.<clinit> ()","112 B (0%)","2 (0%)","2 (0%)","593.0","1"
"     viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","112 B (0%)","2 (0%)","2 (0%)","593.0","1"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","112 B (0%)","2 (0%)","2 (0%)","593.0","1"
"       viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1354.1672402303.apply (Object)","112 B (0%)","2 (0%)","2 (0%)","593.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","112 B (0%)","2 (0%)","2 (0%)","593.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","112 B (0%)","2 (0%)","2 (0%)","593.0","1"
"          viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.analyze (viper.silver.ast.Program)","112 B (0%)","2 (0%)","2 (0%)","593.0","1"
"viper.silicon.state.terms.Implies","709’248 B (6.1%)","14’776 (5.7%)","14’776 (3.5%)","244.3","284"
" java.lang.Object.<init> ()","709’248 B (6.1%)","14’776 (5.7%)","14’776 (3.5%)","244.3","284"
"  viper.silicon.state.terms.Implies.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","709’248 B (6.1%)","14’776 (5.7%)","14’776 (3.5%)","244.3","284"
"   viper.silicon.state.terms.Implies$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","709’248 B (6.1%)","14’776 (5.7%)","14’776 (3.5%)","244.3","284"
"    viper.silicon.state.terms.Implies$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","709’248 B (6.1%)","14’776 (5.7%)","14’776 (3.5%)","244.3","284"
"     <Unknown>","427’056 B (3.7%)","8’897 (3.4%)","8’897 (2.1%)","233.9","208"
"      viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","46’752 B (0.4%)","974 (0.4%)","974 (0.2%)","219.7","153"
"       viper.silicon.rules.producer$$$Lambda$1891.639798579.apply (Object, Object, Object, Object, Object, Object, Object)","46’752 B (0.4%)","974 (0.4%)","974 (0.2%)","219.7","153"
"        viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","46’752 B (0.4%)","974 (0.4%)","974 (0.2%)","219.7","153"
"         viper.silicon.rules.evaluator$$$Lambda$1895.289281068.apply (Object)","46’752 B (0.4%)","974 (0.4%)","974 (0.2%)","219.7","153"
"          viper.silicon.rules.executionFlowController$.$anonfun$locallyWithResult$3 (scala.Function1, Object)","46’752 B (0.4%)","974 (0.4%)","974 (0.2%)","219.7","153"
"      viper.silicon.rules.quantifiedChunkSupporter$.consume (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function0, scala.Function0, viper.silicon.verifier.Verifier, scala.Function4)","36’000 B (0.3%)","750 (0.3%)","750 (0.2%)","200.9","106"
"       viper.silicon.rules.consumer$.$anonfun$consumeTlc$11 (viper.silicon.state.Heap, viper.silver.ast.Field, viper.silicon.state.BasicChunkIdentifier, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccessPredicate, scala.Function4, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","35’808 B (0.3%)","746 (0.3%)","746 (0.2%)","201.8","106"
"        viper.silicon.rules.consumer$$$Lambda$2100.22086300.apply (Object, Object, Object, Object, Object, Object, Object)","35’808 B (0.3%)","746 (0.3%)","746 (0.2%)","201.8","106"
"         viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","35’808 B (0.3%)","746 (0.3%)","746 (0.2%)","201.8","106"
"          viper.silicon.rules.evaluator$$$Lambda$1895.289281068.apply (Object)","35’808 B (0.3%)","746 (0.3%)","746 (0.2%)","201.8","106"
"      viper.silicon.rules.producer$.$anonfun$produceTlc$29 (scala.Function2, viper.silver.ast.Predicate, viper.silver.ast.Forall, scala.collection.immutable.Seq, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","288 B (0%)","6 (0%)","6 (0%)","38.5","2"
"       viper.silicon.rules.producer$$$Lambda$2470.825215305.apply (Object, Object, Object, Object, Object, Object, Object)","288 B (0%)","6 (0%)","6 (0%)","38.5","2"
"        viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","288 B (0%)","6 (0%)","6 (0%)","38.5","2"
"         viper.silicon.rules.evaluator$$$Lambda$1895.289281068.apply (Object)","288 B (0%)","6 (0%)","6 (0%)","38.5","2"
"          viper.silicon.rules.executionFlowController$.$anonfun$locallyWithResult$3 (scala.Function1, Object)","288 B (0%)","6 (0%)","6 (0%)","38.5","2"
"     viper.silicon.decider.LayeredPathConditionStackLike.$anonfun$conditionalized$1 (scala.runtime.ObjectRef, scala.runtime.ObjectRef, viper.silicon.decider.PathConditionStackLayer)","59’472 B (0.5%)","1’239 (0.5%)","1’239 (0.3%)","240.5","177"
"      viper.silicon.decider.LayeredPathConditionStackLike.$anonfun$conditionalized$1$adapted (scala.runtime.ObjectRef, scala.runtime.ObjectRef, viper.silicon.decider.PathConditionStackLayer)","59’472 B (0.5%)","1’239 (0.5%)","1’239 (0.3%)","240.5","177"
"       viper.silicon.decider.LayeredPathConditionStackLike$$Lambda$1454.1898555109.apply (Object)","59’472 B (0.5%)","1’239 (0.5%)","1’239 (0.3%)","240.5","177"
"        scala.collection.immutable.List.foreach (scala.Function1)","59’472 B (0.5%)","1’239 (0.5%)","1’239 (0.3%)","240.5","177"
"         viper.silicon.decider.LayeredPathConditionStackLike.conditionalized (scala.collection.immutable.Seq)","59’472 B (0.5%)","1’239 (0.5%)","1’239 (0.3%)","240.5","177"
"          viper.silicon.decider.LayeredPathConditionStackLike.conditionalized$ (viper.silicon.decider.LayeredPathConditionStackLike, scala.collection.immutable.Seq)","59’472 B (0.5%)","1’239 (0.5%)","1’239 (0.3%)","240.5","177"
"     viper.silicon.rules.evaluator$.$anonfun$evalImplies$4 (viper.silicon.state.terms.Term, scala.collection.immutable.Seq)","52’944 B (0.5%)","1’103 (0.4%)","1’103 (0.3%)","241.2","192"
"      viper.silicon.rules.evaluator$$$Lambda$1963.1119721803.apply (Object)","52’944 B (0.5%)","1’103 (0.4%)","1’103 (0.3%)","241.2","192"
"       viper.silicon.rules.joiner$.$anonfun$join$3 (scala.runtime.ObjectRef, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","52’944 B (0.5%)","1’103 (0.4%)","1’103 (0.3%)","241.2","192"
"        viper.silicon.rules.joiner$$$Lambda$1521.861944023.apply ()","52’944 B (0.5%)","1’103 (0.4%)","1’103 (0.3%)","241.2","192"
"         viper.silicon.interfaces.NonFatalResult.$amp$amp (scala.Function0)","52’944 B (0.5%)","1’103 (0.4%)","1’103 (0.3%)","241.2","192"
"          viper.silicon.rules.joiner$.join (viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function3, scala.Function1, scala.Function3)","52’944 B (0.5%)","1’103 (0.4%)","1’103 (0.3%)","241.2","192"
"     viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$removePermissions$5 (scala.runtime.ObjectRef, scala.runtime.ObjectRef, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, boolean, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, scala.Tuple3)","36’480 B (0.3%)","760 (0.3%)","760 (0.2%)","227.3","98"
"      viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$removePermissions$5$adapted (scala.runtime.ObjectRef, scala.runtime.ObjectRef, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, boolean, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, scala.Tuple3)","36’480 B (0.3%)","760 (0.3%)","760 (0.2%)","227.3","98"
"       viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2095.1233394171.apply (Object)","36’480 B (0.3%)","760 (0.3%)","760 (0.2%)","227.3","98"
"        scala.collection.immutable.List.foreach (scala.Function1)","36’480 B (0.3%)","760 (0.3%)","760 (0.2%)","227.3","98"
"         viper.silicon.rules.quantifiedChunkSupporter$.removePermissions (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, viper.silicon.state.terms.Term, scala.Function1, viper.silicon.verifier.Verifier)","36’480 B (0.3%)","760 (0.3%)","760 (0.2%)","227.3","98"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, boolean)","27’312 B (0.2%)","569 (0.2%)","569 (0.1%)","198.7","81"
"          viper.silicon.rules.quantifiedChunkSupporter$.consumeSingleLocation (viper.silicon.state.State, viper.silicon.state.Heap, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silver.ast.ResourceAccess, viper.silicon.state.terms.Term, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function4)","6’384 B (0.1%)","133 (0.1%)","133 (0%)","287.2","23"
"          viper.silicon.rules.executor$.$anonfun$exec2$5 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccess, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","2’784 B (0%)","58 (0%)","58 (0%)","370.6","22"
"     viper.silicon.rules.quantifiedChunkSupporter$.removePermissions (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, viper.silicon.state.terms.Term, scala.Function1, viper.silicon.verifier.Verifier)","27’456 B (0.2%)","572 (0.2%)","572 (0.1%)","264.6","125"
"      viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, boolean)","18’000 B (0.2%)","375 (0.1%)","375 (0.1%)","200.9","104"
"       viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4$adapted (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, Object)","18’000 B (0.2%)","375 (0.1%)","375 (0.1%)","200.9","104"
"        viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2116.1807173576.apply (Object)","18’000 B (0.2%)","375 (0.1%)","375 (0.1%)","200.9","104"
"         viper.silicon.decider.DefaultDeciderProvider$decider$.assert (viper.silicon.state.terms.Term, scala.Option, scala.Function1)","18’000 B (0.2%)","375 (0.1%)","375 (0.1%)","200.9","104"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$3 (viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.collection.immutable.Seq, String, viper.silicon.rules.InverseFunctions, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Option, scala.collection.immutable.Seq, scala.Function4, scala.Function0, scala.Function0, boolean)","18’000 B (0.2%)","375 (0.1%)","375 (0.1%)","200.9","104"
"      viper.silicon.rules.quantifiedChunkSupporter$.consumeSingleLocation (viper.silicon.state.State, viper.silicon.state.Heap, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silver.ast.ResourceAccess, viper.silicon.state.terms.Term, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function4)","4’848 B (0%)","101 (0%)","101 (0%)","331.5","31"
"       viper.silicon.rules.consumer$.$anonfun$consumeTlc$25 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.state.Heap, viper.silver.ast.FieldAccess, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, scala.Function4, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","4’752 B (0%)","99 (0%)","99 (0%)","337.5","30"
"        viper.silicon.rules.consumer$$$Lambda$2218.2095341795.apply (Object, Object, Object)","4’752 B (0%)","99 (0%)","99 (0%)","337.5","30"
"         viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","4’752 B (0%)","99 (0%)","99 (0%)","337.5","30"
"          viper.silicon.rules.evaluator$$$Lambda$1475.1605633616.apply (Object, Object, Object)","4’752 B (0%)","99 (0%)","99 (0%)","337.5","30"
"       viper.silicon.rules.consumer$.$anonfun$consumeTlc$29 (viper.silicon.state.State, String, viper.silver.ast.Predicate, scala.collection.immutable.List, viper.silicon.state.Heap, scala.collection.immutable.Seq, viper.silver.ast.PredicateAccess, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, scala.Function4, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","96 B (0%)","2 (0%)","2 (0%)","38.0","1"
"      viper.silicon.rules.executor$.$anonfun$exec2$5 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccess, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","4’608 B (0%)","96 (0%)","96 (0%)","443.2","31"
