"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"          viper.silicon.rules.quantifiedChunkSupporter$.createQuantifiedChunk (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, scala.Option, String, viper.silicon.verifier.Verifier)","3’456 B (0%)","72 (0%)","77 (0%)","944.9","14"
"          viper.silicon.rules.quantifiedChunkSupporter$.produce (viper.silicon.state.State, viper.silver.ast.Forall, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2)","2’544 B (0%)","53 (0%)","79 (0%)","958.6","14"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, boolean)","1’728 B (0%)","36 (0%)","36 (0%)","943.5","11"
"    viper.silicon.supporters.DefaultQuantifierSupporter.replaceHeapDeps$1 (viper.silicon.state.terms.Term, scala.collection.immutable.Map)","3’456 B (0%)","72 (0%)","220 (0%)","988.9","11"
"     viper.silicon.supporters.DefaultQuantifierSupporter.$anonfun$makeTriggersHeapIndependent$8 (scala.collection.immutable.Map, viper.silicon.state.terms.Term)","1’824 B (0%)","38 (0%)","117 (0%)","989.1","10"
"      viper.silicon.supporters.DefaultQuantifierSupporter$$Lambda$1997.984016169.apply (Object)","1’824 B (0%)","38 (0%)","117 (0%)","989.1","10"
"       scala.collection.immutable.List.map (scala.Function1)","1’824 B (0%)","38 (0%)","117 (0%)","989.1","10"
"        scala.collection.immutable.List.map (scala.Function1)","1’824 B (0%)","38 (0%)","117 (0%)","989.1","10"
"         <Unknown>","1’824 B (0%)","38 (0%)","117 (0%)","989.1","10"
"     viper.silicon.supporters.DefaultQuantifierSupporter.$anonfun$makeTriggersHeapIndependent$2 (scala.collection.immutable.Map, viper.silicon.state.terms.Term)","1’632 B (0%)","34 (0%)","103 (0%)","988.8","10"
"    viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","768 B (0%)","16 (0%)","30 (0%)","691.1","8"
"     viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","576 B (0%)","12 (0%)","26 (0%)","696.0","6"
"      viper.silicon.supporters.ExpressionTranslator$$Lambda$1331.1849818408.apply (Object)","576 B (0%)","12 (0%)","26 (0%)","696.0","6"
"       viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","336 B (0%)","7 (0%)","19 (0%)","561.6","5"
"        viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","336 B (0%)","7 (0%)","19 (0%)","561.6","5"
"         viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","336 B (0%)","7 (0%)","19 (0%)","561.6","5"
"          viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","192 B (0%)","4 (0%)","11 (0%)","746.5","3"
"          viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","144 B (0%)","3 (0%)","8 (0%)","315.0","2"
"       scala.collection.immutable.List.map (scala.Function1)","144 B (0%)","3 (0%)","5 (0%)","985.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","144 B (0%)","3 (0%)","5 (0%)","985.0","1"
"         viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","144 B (0%)","3 (0%)","5 (0%)","985.0","1"
"          viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","144 B (0%)","3 (0%)","5 (0%)","985.0","1"
"       viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$4 (scala.Function1, viper.silver.ast.Exp)","48 B (0%)","1 (0%)","1 (0%)","733.0","1"
"        viper.silicon.supporters.ExpressionTranslator$$Lambda$1846.1989264408.apply (Object)","48 B (0%)","1 (0%)","1 (0%)","733.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","48 B (0%)","1 (0%)","1 (0%)","733.0","1"
"          scala.collection.immutable.List.map (scala.Function1)","48 B (0%)","1 (0%)","1 (0%)","733.0","1"
"     viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (viper.silver.ast.Exp)","192 B (0%)","4 (0%)","4 (0%)","676.5","2"
"      <Unknown>","96 B (0%)","2 (0%)","2 (0%)","676.5","2"
"      viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silver.ast.Exp)","96 B (0%)","2 (0%)","2 (0%)","676.5","2"
"       viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator$$Lambda$1878.430715647.apply (Object)","96 B (0%)","2 (0%)","2 (0%)","676.5","2"
"        scala.Option.map (scala.Function1)","96 B (0%)","2 (0%)","2 (0%)","676.5","2"
"    viper.silicon.rules.InverseFunctions.$anonfun$inversesOf$1 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Function)","288 B (0%)","6 (0%)","6 (0%)","1’010.3","2"
"viper.silicon.state.terms.Var","1’284’808 B (12.4%)","22’943 (10.1%)","60’792 (5.6%)","451.9","566"
" java.lang.Object.<init> ()","1’284’808 B (12.4%)","22’943 (10.1%)","60’790 (5.6%)","451.9","566"
"  viper.silicon.state.terms.Var.<init> (viper.silicon.state.Identifier, viper.silicon.state.terms.Sort)","1’284’808 B (12.4%)","22’943 (10.1%)","60’790 (5.6%)","451.9","566"
"   viper.silicon.state.terms.Var$.apply (viper.silicon.state.Identifier, viper.silicon.state.terms.Sort)","1’284’808 B (12.4%)","22’943 (10.1%)","60’790 (5.6%)","451.9","566"
"    viper.silicon.decider.DefaultDeciderProvider$decider$.prover_fresh (String, scala.collection.immutable.Seq, viper.silicon.state.terms.Sort, scala.reflect.ClassTag)","1’201’368 B (11.6%)","21’453 (9.5%)","58’525 (5.4%)","444.2","516"
"     viper.silicon.decider.DefaultDeciderProvider$decider$.fresh (String, viper.silicon.state.terms.Sort)","597’632 B (5.8%)","10’672 (4.7%)","24’029 (2.2%)","351.7","409"
"      viper.silicon.rules.evaluator$.$anonfun$evalQuantified$2 (viper.silicon.verifier.Verifier, viper.silver.ast.LocalVar)","332’304 B (3.2%)","5’934 (2.6%)","9’265 (0.8%)","323.4","266"
"       viper.silicon.rules.evaluator$$$Lambda$1894.1452819576.apply (Object)","332’304 B (3.2%)","5’934 (2.6%)","9’265 (0.8%)","323.4","266"
"        scala.collection.immutable.List.map (scala.Function1)","332’304 B (3.2%)","5’934 (2.6%)","9’265 (0.8%)","323.4","266"
"         scala.collection.immutable.List.map (scala.Function1)","332’304 B (3.2%)","5’934 (2.6%)","9’265 (0.8%)","323.4","266"
"          viper.silicon.rules.evaluator$.evalQuantified (viper.silicon.state.State, viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, String, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function7)","332’304 B (3.2%)","5’934 (2.6%)","9’265 (0.8%)","323.4","266"
"      <Unknown>","156’128 B (1.5%)","2’788 (1.2%)","4’636 (0.4%)","485.5","287"
"       viper.silicon.rules.executor$.$anonfun$exec2$8 (viper.silicon.state.terms.Term, viper.silver.ast.Field, viper.silicon.state.terms.Term, scala.Function2, viper.silicon.state.State, viper.silicon.state.Heap, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","19’992 B (0.2%)","357 (0.2%)","578 (0.1%)","398.2","60"
"        viper.silicon.rules.executor$$$Lambda$2183.1497659511.apply (Object, Object, Object, Object)","19’992 B (0.2%)","357 (0.2%)","578 (0.1%)","398.2","60"
"         viper.silicon.rules.heuristicsSupporter$.$anonfun$tryOperation$3 (scala.Function4, viper.silicon.state.State, scala.Tuple2, viper.silicon.verifier.Verifier)","19’992 B (0.2%)","357 (0.2%)","578 (0.1%)","398.2","60"
"          viper.silicon.rules.heuristicsSupporter$$$Lambda$1921.969826118.apply (Object, Object, Object)","19’992 B (0.2%)","357 (0.2%)","578 (0.1%)","398.2","60"
"      viper.silicon.rules.executor$.exec2 (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","108’416 B (1%)","1’936 (0.9%)","9’942 (0.9%)","243.8","147"
"       viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","108’416 B (1%)","1’936 (0.9%)","9’942 (0.9%)","243.8","147"
"        viper.silicon.rules.executor$.execs (viper.silicon.state.State, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","108’416 B (1%)","1’936 (0.9%)","9’942 (0.9%)","243.8","147"
"         viper.silicon.rules.executor$.$anonfun$execs$1 (scala.collection.immutable.Seq, scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier)","93’632 B (0.9%)","1’672 (0.7%)","8’978 (0.8%)","244.8","131"
"          viper.silicon.rules.executor$$$Lambda$1619.2077615339.apply (Object, Object)","93’632 B (0.9%)","1’672 (0.7%)","8’978 (0.8%)","244.8","131"
"         viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.cfg.Block, scala.Enumeration.Value, viper.silicon.verifier.Verifier, scala.Function2)","14’784 B (0.1%)","264 (0.1%)","964 (0.1%)","237.3","115"
"          viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.cfg.silver.SilverCfg, viper.silicon.verifier.Verifier, scala.Function2)","14’784 B (0.1%)","264 (0.1%)","964 (0.1%)","237.3","115"
"      viper.silicon.rules.executor$.$anonfun$exec2$10 (viper.silicon.verifier.Verifier, viper.silicon.state.State, viper.silicon.state.terms.Var, viper.silver.ast.Field)","616 B (0%)","11 (0%)","182 (0%)","714.6","6"
"       viper.silicon.rules.executor$$$Lambda$2273.354188709.apply (Object)","616 B (0%)","11 (0%)","182 (0%)","714.6","6"
"        scala.collection.immutable.List.map (scala.Function1)","616 B (0%)","11 (0%)","182 (0%)","714.6","6"
"         scala.collection.immutable.List.map (scala.Function1)","616 B (0%)","11 (0%)","182 (0%)","714.6","6"
"          viper.silicon.rules.executor$.exec2 (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","616 B (0%)","11 (0%)","182 (0%)","714.6","6"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.fresh (String, viper.silicon.state.terms.Sort)","168 B (0%)","3 (0%)","4 (0%)","315.0","2"
"     viper.silicon.decider.DefaultDeciderProvider$decider$.fresh (viper.silver.ast.AbstractLocalVar)","286’160 B (2.8%)","5’110 (2.3%)","16’625 (1.5%)","587.6","393"
"      viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.$anonfun$verify$7 (viper.silicon.supporters.DefaultMethodVerificationUnitProvider.methodSupporter., viper.silver.ast.LocalVar)","128’912 B (1.2%)","2’302 (1%)","5’066 (0.5%)","740.2","289"
"       viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$$$Lambda$1597.978073178.apply (Object)","128’912 B (1.2%)","2’302 (1%)","5’066 (0.5%)","740.2","289"
"        scala.collection.immutable.List.map (scala.Function1)","128’912 B (1.2%)","2’302 (1%)","5’066 (0.5%)","740.2","289"
"         scala.collection.immutable.List.map (scala.Function1)","128’912 B (1.2%)","2’302 (1%)","5’066 (0.5%)","740.2","289"
"          viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.verify (viper.silicon.state.State, viper.silver.ast.Method)","128’912 B (1.2%)","2’302 (1%)","5’066 (0.5%)","740.2","289"
"      viper.silicon.rules.executor$.$anonfun$exec2$29 (viper.silicon.verifier.Verifier, viper.silver.ast.LocalVar)","105’448 B (1%)","1’883 (0.8%)","3’004 (0.3%)","409.6","149"
"       viper.silicon.rules.executor$$$Lambda$1696.1470357323.apply (Object)","105’448 B (1%)","1’883 (0.8%)","3’004 (0.3%)","409.6","149"
"        scala.collection.immutable.List.map (scala.Function1)","105’448 B (1%)","1’883 (0.8%)","3’004 (0.3%)","409.6","149"
"         scala.collection.immutable.List.map (scala.Function1)","105’448 B (1%)","1’883 (0.8%)","3’004 (0.3%)","409.6","149"
"          viper.silicon.rules.executor$.$anonfun$exec2$27 (viper.silicon.MethodCallRecord, viper.silver.ast.Method, viper.silicon.state.State, viper.silver.verifier.PartialVerificationError, scala.collection.immutable.Seq, int, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","105’448 B (1%)","1’883 (0.8%)","3’004 (0.3%)","409.6","149"
"      viper.silicon.supporters.DefaultPredicateVerificationUnitProvider$predicateSupporter$.$anonfun$verify$2 (viper.silicon.supporters.DefaultPredicateVerificationUnitProvider.predicateSupporter., viper.silver.ast.LocalVar)","22’624 B (0.2%)","404 (0.2%)","3’267 (0.3%)","293.4","58"
"       viper.silicon.supporters.DefaultPredicateVerificationUnitProvider$predicateSupporter$$$Lambda$2260.1899733360.apply (Object)","22’624 B (0.2%)","404 (0.2%)","3’267 (0.3%)","293.4","58"
"        scala.collection.immutable.List.map (scala.Function1)","22’624 B (0.2%)","404 (0.2%)","3’267 (0.3%)","293.4","58"
"         scala.collection.immutable.List.map (scala.Function1)","22’624 B (0.2%)","404 (0.2%)","3’267 (0.3%)","293.4","58"
"          viper.silicon.supporters.DefaultPredicateVerificationUnitProvider$predicateSupporter$.verify (viper.silicon.state.State, viper.silver.ast.Predicate)","22’624 B (0.2%)","404 (0.2%)","3’267 (0.3%)","293.4","58"
"      viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.$anonfun$verify$4 (viper.silicon.supporters.DefaultMethodVerificationUnitProvider.methodSupporter., viper.silver.ast.LocalVar)","14’952 B (0.1%)","267 (0.1%)","3’813 (0.3%)","814.5","76"
"       viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$$$Lambda$1594.32891254.apply (Object)","14’952 B (0.1%)","267 (0.1%)","3’813 (0.3%)","814.5","76"
"        scala.collection.immutable.List.map (scala.Function1)","14’952 B (0.1%)","267 (0.1%)","3’813 (0.3%)","814.5","76"
"         scala.collection.immutable.List.map (scala.Function1)","14’952 B (0.1%)","267 (0.1%)","3’813 (0.3%)","814.5","76"
"          viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.verify (viper.silicon.state.State, viper.silver.ast.Method)","14’952 B (0.1%)","267 (0.1%)","3’813 (0.3%)","814.5","76"
"      viper.silicon.rules.executor$.$anonfun$exec$3 (viper.silicon.verifier.Verifier, scala.collection.immutable.ListMap, viper.silver.ast.LocalVar)","8’848 B (0.1%)","158 (0.1%)","251 (0%)","756.0","42"
"       viper.silicon.rules.executor$$$Lambda$1716.1747256800.apply (Object, Object)","8’848 B (0.1%)","158 (0.1%)","251 (0%)","756.0","42"
"        scala.collection.LinearSeqOps.foldLeft (Object, scala.Function2)","8’848 B (0.1%)","158 (0.1%)","251 (0%)","756.0","42"
"         scala.collection.LinearSeqOps.foldLeft$ (scala.collection.LinearSeqOps, Object, scala.Function2)","8’848 B (0.1%)","158 (0.1%)","251 (0%)","756.0","42"
"          scala.collection.immutable.List.foldLeft (Object, scala.Function2)","8’848 B (0.1%)","158 (0.1%)","251 (0%)","756.0","42"
"      viper.silicon.rules.executor$.exec2 (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","2’968 B (0%)","53 (0%)","89 (0%)","814.0","38"
"       viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","2’968 B (0%)","53 (0%)","89 (0%)","814.0","38"
"        viper.silicon.rules.executor$.execs (viper.silicon.state.State, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","2’968 B (0%)","53 (0%)","89 (0%)","814.0","38"
"         viper.silicon.rules.executor$.$anonfun$execs$1 (scala.collection.immutable.Seq, scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier)","2’968 B (0%)","53 (0%)","89 (0%)","814.0","38"
